"Season","Round","Home.Team","Away.Team","Player.Name","Coaches.Votes"
2015,1,"Carlton","Richmond","Taylor Hunt (RICH)","7"
2015,1,"Carlton","Richmond","Brandon Ellis (RICH)","6"
2015,1,"Carlton","Richmond","Shane Edwards (RICH)","6"
2015,1,"Carlton","Richmond","Kamdyn McIntosh (RICH)","5"
2015,1,"Carlton","Richmond","Sam Docherty (CARL)","3"
2015,1,"Carlton","Richmond","Nick Vlastuin (RICH)","3"
2015,1,"Melbourne","Gold Coast Suns","Tom McDonald (MELB)","10"
2015,1,"Melbourne","Gold Coast Suns","Jack Watts (MELB)","6"
2015,1,"Melbourne","Gold Coast Suns","Jeremy Howe (MELB)","4"
2015,1,"Melbourne","Gold Coast Suns","Jeff Garlett (MELB)","4"
2015,1,"Melbourne","Gold Coast Suns","Nathan Jones (MELB)","2"
2015,1,"Melbourne","Gold Coast Suns","Jack Viney (MELB)","2"
2015,1,"Melbourne","Gold Coast Suns","Dion Prestia (GCFC)","1"
2015,1,"Melbourne","Gold Coast Suns","Michael Rischitelli (GCFC)","1"
2015,1,"Sydney Swans","Essendon","Luke Parker (SYD)","8"
2015,1,"Sydney Swans","Essendon","Kieren Jack (SYD)","7"
2015,1,"Sydney Swans","Essendon","Josh Kennedy (SYD)","6"
2015,1,"Sydney Swans","Essendon","Dan Hannebery (SYD)","5"
2015,1,"Sydney Swans","Essendon","Michael Hurley (ESS)","2"
2015,1,"Sydney Swans","Essendon","Lance Franklin (SYD)","1"
2015,1,"Sydney Swans","Essendon","Jake Melksham (ESS)","1"
2015,1,"Brisbane Lions","Collingwood","Steele Sidebottom (COLL)","10"
2015,1,"Brisbane Lions","Collingwood","Brodie Grundy (COLL)","4"
2015,1,"Brisbane Lions","Collingwood","Daniel Rich (BL)","4"
2015,1,"Brisbane Lions","Collingwood","Scott Pendlebury (COLL)","4"
2015,1,"Brisbane Lions","Collingwood","Josh Green (BL)","3"
2015,1,"Brisbane Lions","Collingwood","Jarryd Blair (COLL)","2"
2015,1,"Brisbane Lions","Collingwood","Taylor Adams (COLL)","2"
2015,1,"Brisbane Lions","Collingwood","Alan Toovey (COLL)","1"
2015,1,"Western Bulldogs","West Coast Eagles","Jeremy McGovern (WCE)","10"
2015,1,"Western Bulldogs","West Coast Eagles","Jake Stringer (WB)","5"
2015,1,"Western Bulldogs","West Coast Eagles","Jamie Cripps (WCE)","5"
2015,1,"Western Bulldogs","West Coast Eagles","Matthew Boyd (WB)","4"
2015,1,"Western Bulldogs","West Coast Eagles","Will Minson (WB)","4"
2015,1,"Western Bulldogs","West Coast Eagles","Marcus Bontempelli (WB)","1"
2015,1,"Western Bulldogs","West Coast Eagles","Mitch Wallis (WB)","1"
2015,1,"St Kilda","GWS Giants","Dylan Shiel (GWS)","10"
2015,1,"St Kilda","GWS Giants","Jarryn Geary (STK)","4"
2015,1,"St Kilda","GWS Giants","Adam Treloar (GWS)","4"
2015,1,"St Kilda","GWS Giants","Jack Steven (STK)","4"
2015,1,"St Kilda","GWS Giants","Lachie Whitfield (GWS)","3"
2015,1,"St Kilda","GWS Giants","Shane Savage (STK)","2"
2015,1,"St Kilda","GWS Giants","Maverick Weller (STK)","2"
2015,1,"St Kilda","GWS Giants","Cam McCarthy (GWS)","1"
2015,1,"Adelaide Crows","North Melbourne","Taylor Walker (ADEL)","10"
2015,1,"Adelaide Crows","North Melbourne","Patrick Dangerfield (ADEL)","7"
2015,1,"Adelaide Crows","North Melbourne","Rory Sloane (ADEL)","4"
2015,1,"Adelaide Crows","North Melbourne","Eddie Betts (ADEL)","3"
2015,1,"Adelaide Crows","North Melbourne","Rory Laird (ADEL)","3"
2015,1,"Adelaide Crows","North Melbourne","Richard Douglas (ADEL)","2"
2015,1,"Adelaide Crows","North Melbourne","Shaun Higgins (NMFC)","1"
2015,1,"Fremantle","Port Adelaide","Nathan Fyfe (FRE)","10"
2015,1,"Fremantle","Port Adelaide","Danyle Pearce (FRE)","6"
2015,1,"Fremantle","Port Adelaide","Ollie Wines (PORT)","4"
2015,1,"Fremantle","Port Adelaide","David Mundy (FRE)","4"
2015,1,"Fremantle","Port Adelaide","Matthew Pavlich (FRE)","3"
2015,1,"Fremantle","Port Adelaide","Jared Polec (PORT)","2"
2015,1,"Fremantle","Port Adelaide","Brad Ebert (PORT)","1"
2015,1,"Hawthorn","Geelong Cats","Jordan Lewis (HAW)","8"
2015,1,"Hawthorn","Geelong Cats","Josh Gibson (HAW)","8"
2015,1,"Hawthorn","Geelong Cats","Shaun Burgoyne (HAW)","6"
2015,1,"Hawthorn","Geelong Cats","Luke Breust (HAW)","4"
2015,1,"Hawthorn","Geelong Cats","Luke Hodge (HAW)","2"
2015,1,"Hawthorn","Geelong Cats","Jarryd Roughead (HAW)","1"
2015,1,"Hawthorn","Geelong Cats","Paul Puopolo (HAW)","1"
2015,2,"West Coast Eagles","Carlton","Josh J Kennedy (WCE)","10"
2015,2,"West Coast Eagles","Carlton","Matt Priddis (WCE)","6"
2015,2,"West Coast Eagles","Carlton","Matt Rosa (WCE)","5"
2015,2,"West Coast Eagles","Carlton","Nic Naitanui (WCE)","5"
2015,2,"West Coast Eagles","Carlton","Luke Shuey (WCE)","4"
2015,2,"Richmond","Western Bulldogs","Marcus Bontempelli (WB)","9"
2015,2,"Richmond","Western Bulldogs","Alex Rance (RICH)","9"
2015,2,"Richmond","Western Bulldogs","Tory Dickson (WB)","6"
2015,2,"Richmond","Western Bulldogs","Robert Murphy (WB)","3"
2015,2,"Richmond","Western Bulldogs","Matthew Boyd (WB)","2"
2015,2,"Richmond","Western Bulldogs","Dustin Martin (RICH)","1"
2015,2,"GWS Giants","Melbourne","Dylan Shiel (GWS)","9"
2015,2,"GWS Giants","Melbourne","Stephen Coniglio (GWS)","9"
2015,2,"GWS Giants","Melbourne","Callan Ward (GWS)","5"
2015,2,"GWS Giants","Melbourne","Adam Treloar (GWS)","3"
2015,2,"GWS Giants","Melbourne","Shane Mumford (GWS)","2"
2015,2,"GWS Giants","Melbourne","Tom McDonald (MELB)","2"
2015,2,"Collingwood","Adelaide Crows","Brodie Smith (ADEL)","10"
2015,2,"Collingwood","Adelaide Crows","Rory Sloane (ADEL)","8"
2015,2,"Collingwood","Adelaide Crows","Daniel Talia (ADEL)","4"
2015,2,"Collingwood","Adelaide Crows","Sam Jacobs (ADEL)","3"
2015,2,"Collingwood","Adelaide Crows","Patrick Dangerfield (ADEL)","3"
2015,2,"Collingwood","Adelaide Crows","Scott Pendlebury (COLL)","1"
2015,2,"Collingwood","Adelaide Crows","Ricky Henderson (ADEL)","1"
2015,2,"Port Adelaide","Sydney Swans","Josh Kennedy (SYD)","10"
2015,2,"Port Adelaide","Sydney Swans","Kieren Jack (SYD)","7"
2015,2,"Port Adelaide","Sydney Swans","Dan Hannebery (SYD)","6"
2015,2,"Port Adelaide","Sydney Swans","Dane Rampe (SYD)","5"
2015,2,"Port Adelaide","Sydney Swans","Craig Bird (SYD)","1"
2015,2,"Port Adelaide","Sydney Swans","Jarrad McVeigh (SYD)","1"
2015,2,"Gold Coast Suns","St Kilda","David Armitage (STK)","9"
2015,2,"Gold Coast Suns","St Kilda","Josh Bruce (STK)","9"
2015,2,"Gold Coast Suns","St Kilda","Sam Fisher (STK)","5"
2015,2,"Gold Coast Suns","St Kilda","Jack Steven (STK)","3"
2015,2,"Gold Coast Suns","St Kilda","Nick Riewoldt (STK)","2"
2015,2,"Gold Coast Suns","St Kilda","Jarryn Geary (STK)","1"
2015,2,"Gold Coast Suns","St Kilda","Shane Savage (STK)","1"
2015,2,"Geelong Cats","Fremantle","Nathan Fyfe (FRE)","10"
2015,2,"Geelong Cats","Fremantle","David Mundy (FRE)","8"
2015,2,"Geelong Cats","Fremantle","Stephen Hill (FRE)","6"
2015,2,"Geelong Cats","Fremantle","Michael Barlow (FRE)","3"
2015,2,"Geelong Cats","Fremantle","Garrick Ibbotson (FRE)","2"
2015,2,"Geelong Cats","Fremantle","Michael Johnson (FRE)","1"
2015,2,"Essendon","Hawthorn","Cale Hooker (ESS)","9"
2015,2,"Essendon","Hawthorn","Michael Hurley (ESS)","7"
2015,2,"Essendon","Hawthorn","Zach Merrett (ESS)","5"
2015,2,"Essendon","Hawthorn","Brian Lake (HAW)","3"
2015,2,"Essendon","Hawthorn","Travis Colyer (ESS)","2"
2015,2,"Essendon","Hawthorn","Jordan Lewis (HAW)","2"
2015,2,"Essendon","Hawthorn","Dyson Heppell (ESS)","1"
2015,2,"Essendon","Hawthorn","Jack Gunston (HAW)","1"
2015,2,"North Melbourne","Brisbane Lions","Todd Goldstein (NMFC)","10"
2015,2,"North Melbourne","Brisbane Lions","Jarrad Waite (NMFC)","8"
2015,2,"North Melbourne","Brisbane Lions","Ben Cunnington (NMFC)","6"
2015,2,"North Melbourne","Brisbane Lions","Jack Ziebell (NMFC)","4"
2015,2,"North Melbourne","Brisbane Lions","Luke McDonald (NMFC)","1"
2015,2,"North Melbourne","Brisbane Lions","Sam Gibson (NMFC)","1"
2015,3,"Collingwood","St Kilda","Dane Swan (COLL)","10"
2015,3,"Collingwood","St Kilda","Brodie Grundy (COLL)","7"
2015,3,"Collingwood","St Kilda","Scott Pendlebury (COLL)","7"
2015,3,"Collingwood","St Kilda","Travis Cloke (COLL)","4"
2015,3,"Collingwood","St Kilda","Travis Varcoe (COLL)","1"
2015,3,"Collingwood","St Kilda","David Armitage (STK)","1"
2015,3,"Adelaide Crows","Melbourne","Rory Sloane (ADEL)","9"
2015,3,"Adelaide Crows","Melbourne","David MacKay (ADEL)","6"
2015,3,"Adelaide Crows","Melbourne","Scott Thompson (ADEL)","6"
2015,3,"Adelaide Crows","Melbourne","Tom McDonald (MELB)","5"
2015,3,"Adelaide Crows","Melbourne","Heritier Lumumba (MELB)","2"
2015,3,"Adelaide Crows","Melbourne","Bernie Vince (MELB)","2"
2015,3,"Carlton","Essendon","Jobe Watson (ESS)","10"
2015,3,"Carlton","Essendon","Cale Hooker (ESS)","7"
2015,3,"Carlton","Essendon","Michael Hurley (ESS)","6"
2015,3,"Carlton","Essendon","Michael Hibberd (ESS)","3"
2015,3,"Carlton","Essendon","Dyson Heppell (ESS)","2"
2015,3,"Carlton","Essendon","Ben Howlett (ESS)","2"
2015,3,"Sydney Swans","GWS Giants","Lance Franklin (SYD)","9"
2015,3,"Sydney Swans","GWS Giants","Dan Hannebery (SYD)","9"
2015,3,"Sydney Swans","GWS Giants","Lachie Whitfield (GWS)","6"
2015,3,"Sydney Swans","GWS Giants","Craig Bird (SYD)","2"
2015,3,"Sydney Swans","GWS Giants","Isaac Heeney (SYD)","2"
2015,3,"Sydney Swans","GWS Giants","Devon Smith (GWS)","2"
2015,3,"North Melbourne","Port Adelaide","Brad Ebert (PORT)","10"
2015,3,"North Melbourne","Port Adelaide","Jasper Pittard (PORT)","4"
2015,3,"North Melbourne","Port Adelaide","Matthew Broadbent (PORT)","4"
2015,3,"North Melbourne","Port Adelaide","Sam Gibson (NMFC)","3"
2015,3,"North Melbourne","Port Adelaide","Andrew Swallow (NMFC)","3"
2015,3,"North Melbourne","Port Adelaide","Robbie Gray (PORT)","2"
2015,3,"North Melbourne","Port Adelaide","Hamish Hartlett (PORT)","2"
2015,3,"North Melbourne","Port Adelaide","Lindsay Thomas (NMFC)","1"
2015,3,"North Melbourne","Port Adelaide","Luke McDonald (NMFC)","1"
2015,3,"Brisbane Lions","Richmond","Trent Cotchin (RICH)","10"
2015,3,"Brisbane Lions","Richmond","Bachar Houli (RICH)","8"
2015,3,"Brisbane Lions","Richmond","Shane Edwards (RICH)","6"
2015,3,"Brisbane Lions","Richmond","Dustin Martin (RICH)","2"
2015,3,"Brisbane Lions","Richmond","Dayne Beams (BL)","2"
2015,3,"Brisbane Lions","Richmond","Stefan Martin (BL)","2"
2015,3,"Hawthorn","Western Bulldogs","Luke Hodge (HAW)","10"
2015,3,"Hawthorn","Western Bulldogs","Jarryd Roughead (HAW)","8"
2015,3,"Hawthorn","Western Bulldogs","Grant Birchall (HAW)","5"
2015,3,"Hawthorn","Western Bulldogs","Jordan Lewis (HAW)","3"
2015,3,"Hawthorn","Western Bulldogs","Taylor Duryea (HAW)","2"
2015,3,"Hawthorn","Western Bulldogs","Brian Lake (HAW)","2"
2015,3,"West Coast Eagles","Fremantle","Lachie Neale (FRE)","10"
2015,3,"West Coast Eagles","Fremantle","Stephen Hill (FRE)","8"
2015,3,"West Coast Eagles","Fremantle","Danyle Pearce (FRE)","5"
2015,3,"West Coast Eagles","Fremantle","Nathan Fyfe (FRE)","3"
2015,3,"West Coast Eagles","Fremantle","Luke McPharlin (FRE)","2"
2015,3,"West Coast Eagles","Fremantle","Zac Clarke (FRE)","1"
2015,3,"West Coast Eagles","Fremantle","Garrick Ibbotson (FRE)","1"
2015,3,"Geelong Cats","Gold Coast Suns","Joel Selwood (GEEL)","10"
2015,3,"Geelong Cats","Gold Coast Suns","Tom J Lynch (GCFC)","5"
2015,3,"Geelong Cats","Gold Coast Suns","Michael Rischitelli (GCFC)","4"
2015,3,"Geelong Cats","Gold Coast Suns","Harley Bennell (GCFC)","4"
2015,3,"Geelong Cats","Gold Coast Suns","Mark Blicavs (GEEL)","3"
2015,3,"Geelong Cats","Gold Coast Suns","James Kelly (GEEL)","2"
2015,3,"Geelong Cats","Gold Coast Suns","Dion Prestia (GCFC)","1"
2015,3,"Geelong Cats","Gold Coast Suns","Cory Gregson (GEEL)","1"
2015,4,"Richmond","Melbourne","Nathan Jones (MELB)","10"
2015,4,"Richmond","Melbourne","Shane Edwards (RICH)","5"
2015,4,"Richmond","Melbourne","Jesse Hogan (MELB)","4"
2015,4,"Richmond","Melbourne","Bernie Vince (MELB)","4"
2015,4,"Richmond","Melbourne","Aaron vandenBerg (MELB)","3"
2015,4,"Richmond","Melbourne","Tom McDonald (MELB)","3"
2015,4,"Richmond","Melbourne","Ivan Maric (RICH)","1"
2015,4,"St Kilda","Carlton","Patrick Cripps (CARL)","8"
2015,4,"St Kilda","Carlton","Marc Murphy (CARL)","8"
2015,4,"St Kilda","Carlton","Tom Bell (CARL)","5"
2015,4,"St Kilda","Carlton","Lachie Henderson (CARL)","4"
2015,4,"St Kilda","Carlton","Zach Tuohy (CARL)","2"
2015,4,"St Kilda","Carlton","Ed Curnow (CARL)","2"
2015,4,"St Kilda","Carlton","David Armitage (STK)","1"
2015,4,"Essendon","Collingwood","Paul Seedsman (COLL)","8"
2015,4,"Essendon","Collingwood","Scott Pendlebury (COLL)","7"
2015,4,"Essendon","Collingwood","Dyson Heppell (ESS)","4"
2015,4,"Essendon","Collingwood","Taylor Adams (COLL)","4"
2015,4,"Essendon","Collingwood","Cale Hooker (ESS)","3"
2015,4,"Essendon","Collingwood","Marley Williams (COLL)","2"
2015,4,"Essendon","Collingwood","Tyson Goldsack (COLL)","1"
2015,4,"Essendon","Collingwood","Michael Hibberd (ESS)","1"
2015,4,"GWS Giants","Gold Coast Suns","Dylan Shiel (GWS)","10"
2015,4,"GWS Giants","Gold Coast Suns","Jeremy Cameron (GWS)","7"
2015,4,"GWS Giants","Gold Coast Suns","Shane Mumford (GWS)","4"
2015,4,"GWS Giants","Gold Coast Suns","Nick Haynes (GWS)","3"
2015,4,"GWS Giants","Gold Coast Suns","Callan Ward (GWS)","2"
2015,4,"GWS Giants","Gold Coast Suns","Cam McCarthy (GWS)","2"
2015,4,"GWS Giants","Gold Coast Suns","Phil Davis (GWS)","2"
2015,4,"Fremantle","Sydney Swans","Nathan Fyfe (FRE)","10"
2015,4,"Fremantle","Sydney Swans","Luke McPharlin (FRE)","7"
2015,4,"Fremantle","Sydney Swans","Michael Johnson (FRE)","4"
2015,4,"Fremantle","Sydney Swans","Sam Reid (SYD)","3"
2015,4,"Fremantle","Sydney Swans","Aaron Sandilands (FRE)","2"
2015,4,"Fremantle","Sydney Swans","Jake Lloyd (SYD)","2"
2015,4,"Fremantle","Sydney Swans","Dan Hannebery (SYD)","2"
2015,4,"Port Adelaide","Hawthorn","Jay Schulz (PORT)","8"
2015,4,"Port Adelaide","Hawthorn","Travis Boak (PORT)","7"
2015,4,"Port Adelaide","Hawthorn","Chad Wingard (PORT)","5"
2015,4,"Port Adelaide","Hawthorn","Isaac Smith (HAW)","5"
2015,4,"Port Adelaide","Hawthorn","Alipate Carlile (PORT)","3"
2015,4,"Port Adelaide","Hawthorn","Josh Gibson (HAW)","1"
2015,4,"Port Adelaide","Hawthorn","Taylor Duryea (HAW)","1"
2015,4,"Brisbane Lions","West Coast Eagles","Matt Priddis (WCE)","9"
2015,4,"Brisbane Lions","West Coast Eagles","Sam Butler (WCE)","7"
2015,4,"Brisbane Lions","West Coast Eagles","Jeremy McGovern (WCE)","6"
2015,4,"Brisbane Lions","West Coast Eagles","Matt Rosa (WCE)","4"
2015,4,"Brisbane Lions","West Coast Eagles","Andrew Gaff (WCE)","2"
2015,4,"Brisbane Lions","West Coast Eagles","Elliot Yeo (WCE)","1"
2015,4,"Brisbane Lions","West Coast Eagles","Josh J Kennedy (WCE)","1"
2015,4,"Geelong Cats","North Melbourne","Todd Goldstein (NMFC)","10"
2015,4,"Geelong Cats","North Melbourne","Ben Cunnington (NMFC)","4"
2015,4,"Geelong Cats","North Melbourne","Jed Bews (GEEL)","4"
2015,4,"Geelong Cats","North Melbourne","Robbie Tarrant (NMFC)","4"
2015,4,"Geelong Cats","North Melbourne","Joel Selwood (GEEL)","3"
2015,4,"Geelong Cats","North Melbourne","Sam Wright (NMFC)","2"
2015,4,"Geelong Cats","North Melbourne","Jack Ziebell (NMFC)","2"
2015,4,"Geelong Cats","North Melbourne","Jared Rivers (GEEL)","1"
2015,4,"Western Bulldogs","Adelaide Crows","Jake Stringer (WB)","9"
2015,4,"Western Bulldogs","Adelaide Crows","Robert Murphy (WB)","8"
2015,4,"Western Bulldogs","Adelaide Crows","Liam Picken (WB)","5"
2015,4,"Western Bulldogs","Adelaide Crows","Michael Talia (WB)","5"
2015,4,"Western Bulldogs","Adelaide Crows","Luke Dahlhaus (WB)","2"
2015,4,"Western Bulldogs","Adelaide Crows","Jack Macrae (WB)","1"
2015,5,"Carlton","Collingwood","Scott Pendlebury (COLL)","10"
2015,5,"Carlton","Collingwood","Adam Oxley (COLL)","8"
2015,5,"Carlton","Collingwood","Jack Crisp (COLL)","5"
2015,5,"Carlton","Collingwood","Taylor Adams (COLL)","4"
2015,5,"Carlton","Collingwood","Tyson Goldsack (COLL)","2"
2015,5,"Carlton","Collingwood","Dane Swan (COLL)","1"
2015,5,"Richmond","Geelong Cats","Mitch Duncan (GEEL)","10"
2015,5,"Richmond","Geelong Cats","Harry Taylor (GEEL)","8"
2015,5,"Richmond","Geelong Cats","Bachar Houli (RICH)","6"
2015,5,"Richmond","Geelong Cats","Jared Rivers (GEEL)","4"
2015,5,"Richmond","Geelong Cats","Brandon Ellis (RICH)","1"
2015,5,"Richmond","Geelong Cats","Mark Blicavs (GEEL)","1"
2015,5,"Sydney Swans","Western Bulldogs","Liam Picken (WB)","9"
2015,5,"Sydney Swans","Western Bulldogs","Dan Hannebery (SYD)","8"
2015,5,"Sydney Swans","Western Bulldogs","Robert Murphy (WB)","7"
2015,5,"Sydney Swans","Western Bulldogs","Michael Pyke (SYD)","2"
2015,5,"Sydney Swans","Western Bulldogs","Marcus Bontempelli (WB)","2"
2015,5,"Sydney Swans","Western Bulldogs","Easton Wood (WB)","1"
2015,5,"Sydney Swans","Western Bulldogs","Luke Dahlhaus (WB)","1"
2015,5,"Gold Coast Suns","Brisbane Lions","Charlie Dixon (GCFC)","10"
2015,5,"Gold Coast Suns","Brisbane Lions","Adam Saad (GCFC)","7"
2015,5,"Gold Coast Suns","Brisbane Lions","Touk Miller (GCFC)","4"
2015,5,"Gold Coast Suns","Brisbane Lions","Harley Bennell (GCFC)","4"
2015,5,"Gold Coast Suns","Brisbane Lions","Kade Kolodjashnij (GCFC)","3"
2015,5,"Gold Coast Suns","Brisbane Lions","Jarrod Harbrow (GCFC)","1"
2015,5,"Gold Coast Suns","Brisbane Lions","Dayne Beams (BL)","1"
2015,5,"West Coast Eagles","GWS Giants","Josh J Kennedy (WCE)","10"
2015,5,"West Coast Eagles","GWS Giants","Elliot Yeo (WCE)","7"
2015,5,"West Coast Eagles","GWS Giants","Andrew Gaff (WCE)","6"
2015,5,"West Coast Eagles","GWS Giants","Luke Shuey (WCE)","3"
2015,5,"West Coast Eagles","GWS Giants","Chris Masten (WCE)","3"
2015,5,"West Coast Eagles","GWS Giants","Josh Hill (WCE)","1"
2015,5,"North Melbourne","Hawthorn","Jack Gunston (HAW)","9"
2015,5,"North Melbourne","Hawthorn","Sam Mitchell (HAW)","7"
2015,5,"North Melbourne","Hawthorn","Isaac Smith (HAW)","5"
2015,5,"North Melbourne","Hawthorn","Luke Breust (HAW)","3"
2015,5,"North Melbourne","Hawthorn","Ben Stratton (HAW)","3"
2015,5,"North Melbourne","Hawthorn","Bradley Hill (HAW)","2"
2015,5,"North Melbourne","Hawthorn","Grant Birchall (HAW)","1"
2015,5,"Melbourne","Fremantle","David Mundy (FRE)","9"
2015,5,"Melbourne","Fremantle","Nathan Fyfe (FRE)","9"
2015,5,"Melbourne","Fremantle","Chris Mayne (FRE)","5"
2015,5,"Melbourne","Fremantle","Lachie Neale (FRE)","3"
2015,5,"Melbourne","Fremantle","Danyle Pearce (FRE)","2"
2015,5,"Melbourne","Fremantle","Jeff Garlett (MELB)","1"
2015,5,"Melbourne","Fremantle","Tom McDonald (MELB)","1"
2015,5,"St Kilda","Essendon","David Armitage (STK)","10"
2015,5,"St Kilda","Essendon","Josh Bruce (STK)","7"
2015,5,"St Kilda","Essendon","Brent Stanton (ESS)","4"
2015,5,"St Kilda","Essendon","Brendon Goddard (ESS)","4"
2015,5,"St Kilda","Essendon","Jack Steven (STK)","3"
2015,5,"St Kilda","Essendon","Michael Hurley (ESS)","1"
2015,5,"St Kilda","Essendon","Sean Dempster (STK)","1"
2015,5,"Adelaide Crows","Port Adelaide","Robbie Gray (PORT)","9"
2015,5,"Adelaide Crows","Port Adelaide","Jay Schulz (PORT)","6"
2015,5,"Adelaide Crows","Port Adelaide","Patrick Dangerfield (ADEL)","6"
2015,5,"Adelaide Crows","Port Adelaide","Travis Boak (PORT)","5"
2015,5,"Adelaide Crows","Port Adelaide","Eddie Betts (ADEL)","3"
2015,5,"Adelaide Crows","Port Adelaide","Alipate Carlile (PORT)","1"
2015,6,"Collingwood","Geelong Cats","Mitch Duncan (GEEL)","10"
2015,6,"Collingwood","Geelong Cats","Mark Blicavs (GEEL)","8"
2015,6,"Collingwood","Geelong Cats","Corey Enright (GEEL)","5"
2015,6,"Collingwood","Geelong Cats","Cory Gregson (GEEL)","3"
2015,6,"Collingwood","Geelong Cats","Josh Caddy (GEEL)","2"
2015,6,"Collingwood","Geelong Cats","Scott Pendlebury (COLL)","1"
2015,6,"Collingwood","Geelong Cats","Steven Motlop (GEEL)","1"
2015,6,"North Melbourne","Richmond","Drew Petrie (NMFC)","9"
2015,6,"North Melbourne","Richmond","Anthony Miles (RICH)","6"
2015,6,"North Melbourne","Richmond","Lindsay Thomas (NMFC)","5"
2015,6,"North Melbourne","Richmond","Jack Ziebell (NMFC)","5"
2015,6,"North Melbourne","Richmond","Todd Goldstein (NMFC)","2"
2015,6,"North Melbourne","Richmond","Ivan Maric (RICH)","2"
2015,6,"North Melbourne","Richmond","Shaun Higgins (NMFC)","1"
2015,6,"Western Bulldogs","St Kilda","David Armitage (STK)","10"
2015,6,"Western Bulldogs","St Kilda","Jack Billings (STK)","7"
2015,6,"Western Bulldogs","St Kilda","Easton Wood (WB)","4"
2015,6,"Western Bulldogs","St Kilda","Jack Steven (STK)","4"
2015,6,"Western Bulldogs","St Kilda","Sam Fisher (STK)","2"
2015,6,"Western Bulldogs","St Kilda","Liam Picken (WB)","2"
2015,6,"Western Bulldogs","St Kilda","Jason Johannisen (WB)","1"
2015,6,"GWS Giants","Hawthorn","Shane Mumford (GWS)","9"
2015,6,"GWS Giants","Hawthorn","Jeremy Cameron (GWS)","9"
2015,6,"GWS Giants","Hawthorn","Callan Ward (GWS)","5"
2015,6,"GWS Giants","Hawthorn","Shaun Burgoyne (HAW)","4"
2015,6,"GWS Giants","Hawthorn","Devon Smith (GWS)","2"
2015,6,"GWS Giants","Hawthorn","Isaac Smith (HAW)","1"
2015,6,"Gold Coast Suns","Adelaide Crows","Eddie Betts (ADEL)","9"
2015,6,"Gold Coast Suns","Adelaide Crows","Sam Jacobs (ADEL)","7"
2015,6,"Gold Coast Suns","Adelaide Crows","Rory Laird (ADEL)","5"
2015,6,"Gold Coast Suns","Adelaide Crows","Taylor Walker (ADEL)","3"
2015,6,"Gold Coast Suns","Adelaide Crows","Dion Prestia (GCFC)","2"
2015,6,"Gold Coast Suns","Adelaide Crows","Matthew Wright (ADEL)","2"
2015,6,"Gold Coast Suns","Adelaide Crows","Adam Saad (GCFC)","1"
2015,6,"Gold Coast Suns","Adelaide Crows","Alex Sexton (GCFC)","1"
2015,6,"Fremantle","Essendon","Nathan Fyfe (FRE)","8"
2015,6,"Fremantle","Essendon","Matthew Pavlich (FRE)","8"
2015,6,"Fremantle","Essendon","Lachie Neale (FRE)","8"
2015,6,"Fremantle","Essendon","David Mundy (FRE)","2"
2015,6,"Fremantle","Essendon","Brendon Goddard (ESS)","2"
2015,6,"Fremantle","Essendon","Lee Spurr (FRE)","1"
2015,6,"Fremantle","Essendon","Danyle Pearce (FRE)","1"
2015,6,"Melbourne","Sydney Swans","Josh Kennedy (SYD)","10"
2015,6,"Melbourne","Sydney Swans","Tom McDonald (MELB)","6"
2015,6,"Melbourne","Sydney Swans","Kieren Jack (SYD)","4"
2015,6,"Melbourne","Sydney Swans","Luke Parker (SYD)","3"
2015,6,"Melbourne","Sydney Swans","Jarrad McVeigh (SYD)","3"
2015,6,"Melbourne","Sydney Swans","Kurt Tippett (SYD)","2"
2015,6,"Melbourne","Sydney Swans","Lewis Jetta (SYD)","2"
2015,6,"Carlton","Brisbane Lions","Tom Bell (CARL)","7"
2015,6,"Carlton","Brisbane Lions","Stefan Martin (BL)","7"
2015,6,"Carlton","Brisbane Lions","Dayne Beams (BL)","5"
2015,6,"Carlton","Brisbane Lions","Daniel McStay (BL)","4"
2015,6,"Carlton","Brisbane Lions","Jack Redden (BL)","3"
2015,6,"Carlton","Brisbane Lions","Levi Casboult (CARL)","2"
2015,6,"Carlton","Brisbane Lions","Ed Curnow (CARL)","1"
2015,6,"Carlton","Brisbane Lions","Harris Andrews (BL)","1"
2015,6,"Port Adelaide","West Coast Eagles","Mark Lecras (WCE)","10"
2015,6,"Port Adelaide","West Coast Eagles","Matt Priddis (WCE)","8"
2015,6,"Port Adelaide","West Coast Eagles","Robbie Gray (PORT)","4"
2015,6,"Port Adelaide","West Coast Eagles","Elliot Yeo (WCE)","3"
2015,6,"Port Adelaide","West Coast Eagles","Will Schofield (WCE)","2"
2015,6,"Port Adelaide","West Coast Eagles","Brad Sheppard (WCE)","2"
2015,6,"Port Adelaide","West Coast Eagles","Chad Wingard (PORT)","1"
2015,7,"Essendon","North Melbourne","Jack Ziebell (NMFC)","10"
2015,7,"Essendon","North Melbourne","Lachlan Hansen (NMFC)","5"
2015,7,"Essendon","North Melbourne","Drew Petrie (NMFC)","5"
2015,7,"Essendon","North Melbourne","Ben Cunnington (NMFC)","4"
2015,7,"Essendon","North Melbourne","Michael Hurley (ESS)","3"
2015,7,"Essendon","North Melbourne","Brendon Goddard (ESS)","2"
2015,7,"Essendon","North Melbourne","Dyson Heppell (ESS)","1"
2015,7,"Adelaide Crows","St Kilda","Eddie Betts (ADEL)","10"
2015,7,"Adelaide Crows","St Kilda","Josh Bruce (STK)","6"
